year,B_assets,B_current_assets,B_equity,B_inventory,B_long_term_liabilities,B_short_term_liabilities,B_cash,PL_revenue,PL_cost_of_sales,PL_profit_before_tax,PL_net_profit,PL_interest_payable,PL_interest_receivable,CFo_materials,CFo_wages,CFo_taxes,age,okved_section,region_name
2023,1012124.83,435207.82,575646.08,62333.71,77403.13,342509.11,20628.06,1173323.8,1031987.0,114526.83,72512.74,33807.75,12.66,406925.21,204330.23,73122.14,1,H,Краснодарский край
2023,19646.09,10618.15,7317.23,993.99,63.44,711.99,1482.59,13707.35,11480.67,1261.52,608.94,39.8,56.51,4054.06,2489.27,764.78,2,G,Краснодарский край
2023,141107.02,103800.54,77355.65,13588.84,5823.8,32505.68,7979.19,334503.5,251043.0,84749.66,55542.81,2118.64,138.45,124524.12,58087.29,10754.52,2,M,Самарская обл.
2023,20526.07,9881.35,10108.98,1933.77,1719.93,4905.0,0.0,25246.68,18523.85,8055.47,7358.96,591.39,0.0,9097.33,3914.91,1735.66,7,G,Челябинская обл.
2023,614409.86,333978.76,427897.54,74698.67,58863.51,109171.12,56797.94,1003963.91,814498.07,134391.19,98328.66,7165.86,4379.38,182965.41,185579.25,79964.6,1,K,Ростовская обл.
2023,491558.24,274635.27,119186.5,1723.14,39973.42,10908.19,14692.25,436854.19,365811.52,57441.83,43637.44,1596.07,403.1,214068.25,12695.52,30038.0,6,N,Москва
2023,1071928.72,725979.41,612187.06,130205.09,33143.27,221870.85,35377.26,1988605.0,1829087.92,209485.38,179878.08,12908.36,219.86,1276748.41,309336.29,138788.69,20,M,Санкт-Петербург
2023,33591.88,7153.95,18729.92,1378.19,263.86,5911.19,542.38,34237.24,30783.29,5528.88,5510.52,109.22,24.8,16455.23,3346.82,1328.93,16,G,Москва
2023,99813.52,45813.9,30262.91,7229.27,4448.22,10877.26,5329.72,138718.86,100689.46,27672.72,25984.7,154.5,498.75,55446.98,28873.66,9920.99,5,G,Москва
2023,26116.94,15192.03,14125.5,4303.93,287.98,1288.98,1467.0,60430.69,46519.51,13401.19,8889.28,75.59,38.2,25050.05,8619.97,3197.7,21,G,Татарстан
2023,53933.39,39372.01,24827.55,8415.47,12725.26,1970.73,5231.91,119477.65,101209.73,19959.31,10915.58,195.73,179.83,45150.77,18106.53,7196.27,1,H,Москва
2023,335994.59,160005.54,131946.03,45572.03,17328.79,5240.81,3141.01,495754.1,439634.62,53589.73,56974.12,93.99,38.79,212680.57,37055.84,28410.99,0,F,Башкортостан
2023,1022337.89,274515.2,328301.06,44669.98,31213.2,87453.35,15223.74,630039.06,550589.21,1426.06,1500.61,3.29,219.45,262284.75,126538.02,29971.12,41,H,Самарская обл.
2023,24515.22,15762.23,8180.9,4019.34,2851.09,2589.12,1466.52,163318.07,126344.85,41065.07,32959.42,254.96,58.37,54857.75,29620.41,5356.82,17,H,Москва
2023,1179057.03,536112.09,785225.39,166626.49,64994.6,62997.7,114660.03,4210765.56,2756357.6,1774286.42,1113438.2,2877.59,9039.5,2477146.38,748873.68,203621.11,6,J,Москва
2023,3795539.22,1410232.6,1594437.47,401825.3,112685.91,293793.5,131393.13,8126772.84,5527069.91,2647107.1,2370715.2,28363.75,3908.38,2204668.13,888653.32,566722.39,9,M,Самарская обл.
2023,395839.54,180640.66,203404.36,16732.5,52920.32,21460.53,29826.18,405210.64,327111.7,57208.18,43881.08,1749.01,1395.8,199296.03,45107.24,16682.72,9,H,Самарская обл.
2023,13336176.64,6965767.74,4335485.33,1112474.3,2153580.0,1639469.16,712690.75,18796756.16,15304742.88,3009756.89,2306804.89,126221.05,4026.02,7704418.87,3029660.64,1275678.42,3,G,Краснодарский край
2023,24399.75,11206.52,7964.51,1707.73,2181.96,6779.0,795.44,27739.64,18589.23,11605.26,10297.75,234.2,5.68,16923.49,3197.69,1795.9,0,K,Краснодарский край
2023,11798.96,2585.92,6487.52,566.68,45.41,253.49,220.31,33113.45,25976.07,-11388.1,-9563.82,15.71,5.02,15036.37,5687.06,1457.7,8,M,Краснодарский край
2023,2100.9,1438.19,542.14,337.84,140.42,121.09,129.29,3573.76,3013.12,675.01,430.45,5.76,0.75,1372.36,149.94,277.95,15,G,Татарстан
2023,6352790.53,4708886.91,2351640.09,531579.58,732319.33,115747.9,641438.66,6403292.05,4257403.75,2259998.99,1674729.24,140686.0,19394.11,2530768.51,804399.3,274631.22,2,J,Санкт-Петербург
2023,765566.04,495878.79,324663.76,91949.36,8988.66,90092.97,90486.31,902562.49,803731.65,68994.97,59290.02,13629.53,936.05,382678.08,216468.49,72377.33,12,C,Челябинская обл.
2023,88617.19,33616.68,38403.56,618.74,1840.68,13879.14,4087.14,231578.72,171888.59,57367.74,48259.48,1480.85,192.26,70798.46,39825.59,13589.63,2,G,Санкт-Петербург
2023,427134.61,222014.44,170216.91,65573.21,73169.02,137723.49,38014.35,1418206.24,1284556.35,128124.37,103965.49,26672.52,1882.66,486888.71,224558.33,70460.29,5,O,Самарская обл.
2023,9536.92,5235.98,4458.5,727.85,15.51,374.16,220.5,30549.15,22198.68,9189.92,8197.5,11.62,4.12,7377.79,7614.72,985.03,8,O,Свердловская обл.
2023,69736609.03,44618818.5,35087465.11,8230793.97,7795229.83,25104889.18,3351862.44,151902892.19,102889517.91,60473831.49,44544659.1,1264678.5,20054.86,49778928.69,5043528.29,7327004.93,10,J,Самарская обл.
2023,585947.35,381012.9,297752.96,59143.88,30095.34,4595.17,21543.17,770405.89,565621.45,247863.16,198647.54,2350.55,672.57,330805.09,84154.86,35380.74,2,K,Санкт-Петербург
2023,234008.53,102934.25,70601.2,27965.4,11082.37,25942.76,12235.45,69034.11,53189.76,10945.05,4103.63,2205.23,1810.31,31066.56,8970.38,1714.4,3,N,Свердловская обл.
2023,797214.65,448273.27,307646.24,0.0,454.21,5627.99,35172.64,1379813.99,1022651.91,372615.65,270534.6,673.14,1028.19,306411.19,266190.35,62985.32,9,Q,Нижегородская обл.
2023,476687.21,294874.92,268552.01,52685.65,65266.52,128258.69,42399.0,710483.8,538830.81,197825.91,172438.58,12191.58,46.34,288654.53,137679.55,24102.41,0,H,Краснодарский край
2023,402014.64,308897.33,212005.5,52986.55,14344.32,36404.02,13634.7,643215.32,523189.1,139929.24,102589.5,15626.84,7.14,306389.83,68630.86,39699.14,1,J,Санкт-Петербург
2023,23336.99,15301.5,5956.93,2198.97,1452.86,3099.22,1569.66,35765.67,27284.98,7355.43,5325.72,97.53,18.19,14438.91,7149.47,2722.68,10,G,Краснодарский край
2023,343584.21,229637.43,158796.92,73047.23,31088.44,73441.47,32427.44,264092.95,204246.52,-69713.75,-116000.96,9354.11,211.97,94181.13,34288.31,6724.25,7,C,Самарская обл.
2023,23696310.56,13330928.08,4327253.65,1453253.04,2299066.67,463171.22,0.0,46713053.42,28451863.26,15278364.19,13756698.81,165198.37,0.0,17694151.88,9836927.34,3935395.12,2,G,Челябинская обл.
2023,3848164.69,2930642.44,1637902.76,708464.33,961460.11,18173.78,666128.81,7875089.02,6451035.11,997543.64,843737.96,57586.08,37231.48,2881681.43,774655.69,373507.43,5,M,Самарская обл.
2023,15324384.86,9370316.09,9926095.1,1953713.0,929120.67,3881941.82,777838.25,32156504.02,24795226.51,7736857.56,6801082.72,94845.59,6982.82,11458228.81,4625212.11,980759.62,21,M,Нижегородская обл.
2023,62691.13,26382.73,19199.34,7411.48,2559.6,2845.47,0.0,150131.03,141277.7,24743.22,14174.26,416.17,0.0,65664.66,18840.19,9781.8,0,N,Москва
2023,11989.56,9118.12,3835.23,1154.58,2947.22,198.68,998.3,24192.97,16597.43,6584.04,5008.78,362.78,8.07,15744.03,4906.37,993.63,11,C,Москва
2023,174527.5,114260.62,89302.86,13866.95,14346.58,13235.73,11655.34,212102.07,127085.3,82197.64,61351.22,340.09,835.73,73308.84,26271.16,10258.37,0,H,Башкортостан
2023,190931.3,92323.57,44842.85,24713.69,5407.73,20897.01,8778.71,274924.15,231433.03,58299.82,43510.99,1291.77,183.95,106721.63,40655.12,11523.29,0,C,Челябинская обл.
2023,3240735.6,1549318.09,1115037.94,331593.9,35053.41,12234.55,247072.03,5059981.23,4122127.38,933334.74,659005.91,1177.0,7912.57,2099033.06,887219.99,170345.49,0,F,Москва
2023,2736.02,1626.52,1344.95,91.74,404.64,105.54,235.6,4307.48,2925.45,1309.96,967.36,116.35,3.8,1513.06,763.56,277.75,4,O,Нижегородская обл.
2023,5780315.37,3580776.58,1987767.79,490049.32,207953.4,23132.72,422075.34,14204617.28,8906651.63,5699695.59,5026888.55,7529.76,12624.24,7525941.18,2760633.71,628894.83,13,H,Татарстан
2023,90392.38,52390.87,35405.21,11049.79,7811.29,5914.98,6654.13,186046.08,173718.61,14862.52,8181.19,177.88,97.32,34029.96,29870.86,3956.64,6,M,Москва
2023,76250.98,45498.68,38834.8,11239.14,3882.21,20631.21,4264.98,321405.0,296146.12,41818.29,41537.08,589.59,53.1,117921.59,41489.39,19612.52,5,C,Свердловская обл.
2023,11722.98,9436.93,5516.67,1185.86,208.02,5703.42,1949.0,52708.97,28001.87,28110.7,23558.48,313.56,58.85,26451.02,6984.73,1364.55,4,G,Санкт-Петербург
2023,2302.53,1636.48,1040.79,0.0,169.56,280.03,18.41,3574.53,2624.34,1005.06,778.84,1.78,0.49,1396.18,540.77,96.28,0,K,Москва
2023,956838.3,553622.18,362933.86,122825.43,4792.03,20243.44,60001.07,209622.15,198390.43,14289.4,12700.71,1158.31,625.46,70834.7,34059.33,15481.04,4,C,Свердловская обл.
2023,221987.12,153436.74,103092.45,12639.25,9471.11,62942.93,15942.3,614639.3,450157.98,171061.37,103625.53,9692.3,77.36,285239.15,87673.02,16025.61,16,G,Нижегородская обл.
2023,12014.33,4747.12,4867.63,88.36,760.28,1046.95,706.36,13679.68,9999.01,4015.23,2811.61,171.65,9.74,6985.32,2065.09,50.22,12,C,Москва
2023,4638.02,2827.75,2202.77,0.0,212.53,92.91,139.6,4634.58,3483.93,1163.44,890.58,1.07,2.25,2044.15,343.6,289.46,16,K,Татарстан
2023,70813.44,58165.87,25518.91,14257.53,7823.45,21648.08,0.0,86558.99,57813.64,28742.72,27129.31,7396.11,0.0,29419.49,15872.13,3801.91,4,Q,Санкт-Петербург
2023,16130460.19,8344176.01,6421402.69,1587808.21,2270942.43,2742099.42,912931.13,19247629.27,11731861.68,8667379.35,6712195.47,300716.89,67362.69,8962087.53,3061443.5,878594.56,12,M,Москва
2023,83044.28,35115.68,25013.36,5686.9,9799.86,13111.06,4104.1,168259.74,148952.73,32062.07,26739.98,202.84,4.54,63904.22,33667.68,7354.63,2,Q,Москва
2023,4349.67,1966.86,1808.59,572.6,13.77,644.65,372.48,2975.41,1772.47,978.66,694.11,0.41,3.12,1471.39,446.33,162.56,8,N,Москва
2023,64018.3,24746.6,20657.42,5716.12,1105.37,1717.5,588.43,55718.3,44838.03,10908.19,9145.66,26.52,3.8,31666.15,3514.72,1947.11,27,N,Москва
2023,93590.41,40457.8,26796.28,12513.76,5759.04,2661.68,6848.76,165754.4,143983.88,16062.82,15761.94,766.81,143.36,26428.27,21892.46,13181.17,3,J,Самарская обл.
2023,181.57,89.77,81.9,6.16,39.66,25.4,21.73,369.86,234.81,129.29,116.29,0.07,0.37,159.45,51.78,7.57,4,H,Татарстан
2023,190991.05,64777.47,85092.01,11480.9,27526.36,5686.32,5009.51,392680.92,269996.86,130587.08,100581.47,440.83,196.24,96767.03,73488.34,23127.92,13,G,Москва
2023,130467.51,72062.78,67053.1,3650.91,19294.05,9040.61,1624.54,131315.93,118357.4,17353.92,14942.75,2006.03,13.53,87217.26,6104.39,8252.21,8,M,Москва
2023,2017530.92,1382697.82,742985.89,223512.29,58309.65,368788.98,104506.43,1845484.09,1537821.91,297315.8,252510.92,18838.39,2829.92,688711.68,280622.42,64235.7,2,F,Санкт-Петербург
2023,19702974.84,8153811.58,9240032.03,1305512.74,884507.18,3622802.7,822232.79,22815775.73,16387919.84,4245138.69,3569272.37,344052.15,53106.42,11285534.25,4008361.28,673642.88,31,C,Самарская обл.
2023,3000085.87,2333744.56,1458328.87,537062.51,152695.04,217368.88,312318.67,5045906.33,4542450.52,259979.33,237474.06,25368.14,22632.22,2101460.1,589995.65,354946.63,6,O,Санкт-Петербург
2023,88088.17,55197.71,41698.55,10136.79,1206.66,16607.76,3561.15,276186.67,248748.51,39818.22,36335.61,46.25,340.69,93818.28,42458.56,8336.08,0,C,Москва
2023,9207.15,6487.24,2954.77,1491.24,23.25,2015.27,1254.06,4934.55,3981.71,276.7,211.6,227.33,55.83,1617.52,585.48,186.86,0,Q,Татарстан
2023,112104794.97,50595676.07,49093337.39,11954504.02,26327882.45,14307635.57,1676136.65,149765348.32,103335690.68,55321429.69,47411875.24,523217.68,118888.3,86649425.66,17001565.02,10146030.13,16,K,Нижегородская обл.
2023,172719.76,117134.88,80089.61,41277.66,3805.01,5374.81,0.0,132334.28,97749.4,38033.72,27917.84,369.98,0.0,68230.74,17147.74,6708.66,0,G,Москва
2023,177257.99,68458.79,74601.05,10595.8,3890.74,6811.42,11391.72,115756.04,93604.81,29769.0,19922.34,553.11,75.23,71115.7,13250.06,1627.2,0,K,Ростовская обл.
2023,227513.88,155514.19,38591.51,16285.16,1584.61,10322.88,0.0,550424.38,418950.3,126009.22,94212.15,109.95,0.0,234230.53,101377.67,46753.7,4,M,Татарстан
2023,197451.67,113687.91,86732.38,22701.96,41672.83,2943.02,9976.37,386760.69,337988.51,8908.65,6867.2,8341.79,367.25,173575.09,43801.58,15238.29,9,G,Москва
2023,159701.63,101089.16,109476.06,11707.9,11075.31,6114.31,29018.74,298277.43,187026.69,117669.11,68319.9,575.62,2413.25,117306.8,31275.73,12511.2,7,M,Ростовская обл.
2023,57582.82,21516.44,21696.93,6423.88,5066.01,1624.62,2136.1,136147.27,85850.88,58973.42,52087.67,19.86,13.26,53273.31,32457.02,7503.85,3,M,Челябинская обл.
2023,40031.91,16642.85,13315.84,2618.63,7768.18,2918.68,545.12,46984.48,37497.71,11659.15,5222.38,1479.48,16.57,14838.23,9304.67,2936.6,12,G,Ростовская обл.
2023,79344.97,50747.79,36879.69,6838.46,2691.81,22763.13,4900.01,95343.52,69681.38,22502.96,24883.28,1123.25,201.72,40845.26,5427.37,8506.75,27,C,Санкт-Петербург
2023,34859.87,14214.03,15947.88,2022.58,2709.47,461.62,1378.08,155120.39,111267.1,44526.21,42755.2,190.47,108.55,52907.74,17336.5,2605.81,2,F,Свердловская обл.
2023,40416.12,25037.01,22759.46,5945.62,127.95,6178.44,2745.03,53300.36,32150.48,19729.87,14771.34,234.85,85.72,24741.54,8641.22,3545.49,12,F,Татарстан
2023,210915.98,72751.11,56748.17,12177.1,3488.46,29421.68,10165.93,454421.84,355337.24,80469.97,62857.6,2962.28,1072.42,198582.81,75519.34,29473.89,21,C,Челябинская обл.
2023,63752.67,43174.97,32371.41,5555.18,9074.87,770.04,1625.68,95411.75,73917.82,26051.7,21267.48,16.59,20.61,42817.76,7201.24,4508.84,9,K,Нижегородская обл.
2023,6007684.72,2193534.87,2948875.94,687076.88,699642.05,1844415.95,441455.22,3556973.96,3006880.46,-129049.17,-410373.0,39749.86,5703.68,2089768.42,739595.46,233854.94,9,G,Москва
2023,277.21,175.43,111.7,19.56,9.58,27.96,20.12,148.78,117.07,25.06,20.12,1.19,0.47,61.93,28.46,10.22,1,N,Ростовская обл.
2023,2936671.05,1890759.91,1352755.43,345716.54,111101.28,159329.17,271527.57,3279806.85,2514757.76,583999.54,445428.13,1077.62,3940.14,1625710.72,570998.24,73338.92,10,G,Ростовская обл.
2023,3414471.74,1521093.31,1855884.55,353174.28,208313.9,578874.57,94780.9,8637156.5,7753575.94,240005.51,184489.18,48170.35,4.06,5399526.56,1881487.29,734117.97,4,H,Татарстан
2023,817.68,521.11,429.02,25.79,0.02,29.2,92.33,1809.17,1173.7,648.71,520.12,0.73,3.65,996.24,312.29,34.06,10,J,Башкортостан
2023,61436.14,36189.96,17376.46,7904.64,1356.88,8718.3,3060.83,144754.16,120672.7,32488.08,20219.82,160.38,127.93,77489.36,24959.82,3950.87,46,N,Башкортостан
2023,48760.45,22877.12,25278.34,2186.86,910.79,237.1,2668.69,44406.97,27216.38,16780.1,13168.16,0.19,110.02,17289.02,10119.64,1987.84,2,H,Москва
2023,7830.91,3122.31,3228.19,767.54,180.63,1718.62,137.42,26206.68,18244.14,5989.51,4789.29,120.83,1.74,11608.62,5373.97,2319.26,2,G,Башкортостан
2023,21136.62,5402.65,9062.22,556.41,2772.13,1507.93,217.1,19463.88,12821.52,7459.78,5933.97,384.05,4.81,5608.95,2100.63,853.2,0,N,Татарстан
2023,14598.99,8795.13,6259.81,2070.56,383.14,1773.79,1242.68,24224.51,20789.33,5476.94,4130.16,54.2,16.64,11382.89,4400.62,1195.75,11,G,Челябинская обл.
2023,20523290.56,6470574.52,8249764.37,1737133.43,349061.72,615820.79,474833.99,30459082.37,23558850.68,5916034.28,5422299.41,40072.2,230.29,13628795.11,3557212.87,2395350.12,1,C,Самарская обл.
2023,2277728.55,1285325.93,1282372.33,319936.8,127864.51,308950.52,62686.14,3115039.35,2425524.38,614979.2,453585.1,5642.88,1554.42,1315601.08,545778.97,137041.91,3,H,Свердловская обл.
2023,3434567.77,1753287.66,1408014.26,350842.21,551528.39,609758.34,107667.64,10006022.43,6697297.99,3566710.04,2879330.5,56518.9,426.74,5230342.83,1739353.64,264471.84,0,M,Татарстан
2023,1116042.15,727515.97,318802.42,117490.87,24661.35,85840.52,103261.57,1170268.69,877737.38,387432.71,362511.37,67.47,258.44,350170.74,94588.88,48747.9,3,C,Башкортостан
2023,9605.7,4847.93,3580.78,649.07,62.85,1108.44,301.82,7297.66,5135.02,1972.96,1520.11,39.28,12.75,4258.09,1050.19,564.95,0,J,Москва
2023,33442.7,16740.84,14763.06,4983.46,1179.02,2445.62,1555.91,50391.94,41238.02,5796.69,4670.6,187.29,0.45,25708.78,8227.13,2591.02,13,J,Санкт-Петербург
2023,609713.34,402277.04,346015.84,49898.6,67163.36,164269.84,40590.42,744770.07,507107.15,261176.0,200696.48,28968.23,3889.85,307542.82,95468.72,65996.43,8,O,Санкт-Петербург
2023,5382.82,3231.09,2650.35,313.53,344.52,444.98,0.0,43462.77,39680.62,5518.64,5123.97,18.96,0.0,17607.94,7203.32,2814.59,23,G,Башкортостан
2023,1381665.06,825439.03,439280.74,192516.74,187590.39,305726.6,9684.39,2890828.31,1770464.54,1121250.02,839898.17,35740.31,1184.06,1353084.34,550109.85,107260.78,6,G,Краснодарский край
2023,77637.15,48165.32,55760.77,5602.06,19929.34,15057.46,5788.35,94384.39,66007.54,25742.9,24043.94,1592.82,10.38,53995.91,14013.28,4815.64,0,H,Москва
2023,67730.77,21651.1,30598.94,2251.6,8525.45,4295.39,1207.66,59589.82,56474.47,6078.1,4665.36,1677.9,31.74,25633.2,9607.67,1962.63,1,G,Башкортостан
2023,1047991.76,695361.71,600548.42,44858.94,77622.14,32882.77,113624.53,610627.31,449718.54,177030.43,119825.67,2807.52,1464.9,265258.39,133831.92,22368.1,30,M,Санкт-Петербург
2023,457250.56,293495.56,183720.65,41490.65,24871.44,28588.09,46374.77,408553.13,264951.66,127904.13,110192.58,1027.31,2580.18,172332.55,70949.27,57026.53,10,J,Краснодарский край
2023,78715.29,31289.13,38098.45,5425.0,257.52,16529.74,4479.04,124375.89,99737.91,24943.28,18543.83,1831.17,60.23,74401.96,19905.27,8752.64,0,M,Нижегородская обл.
2023,2560859.27,1314714.24,1333532.18,262216.25,851331.13,79374.81,275020.22,7799090.93,5712528.19,1559458.24,1332494.86,2349.95,2489.74,2987922.9,796256.23,524270.18,10,M,Москва
2023,14167.85,7708.78,8021.6,1974.25,548.2,1263.64,732.45,37033.4,25790.54,12512.9,5661.73,13.28,42.82,15444.75,6797.53,1390.1,1,O,Москва
2023,506887.88,268562.12,277208.97,59661.57,6696.75,99779.62,37312.12,847963.21,568485.49,268359.5,209488.03,457.84,525.48,480238.51,141192.23,69017.15,3,H,Москва
2023,744648.09,446847.68,390689.78,73609.32,65453.9,38973.14,29016.47,945135.13,926232.42,-1687.58,-1223.24,9671.04,14.78,410851.26,202435.63,68038.68,0,Q,Москва
2023,134297.48,102697.96,51327.1,16857.29,3593.56,16563.84,25381.0,229169.87,172987.68,55805.49,36408.0,10.75,376.73,122309.31,34912.64,20082.71,13,F,Челябинская обл.
2023,272456.2,194061.02,95738.51,42851.12,19210.43,9215.81,42502.86,313612.73,184229.69,130015.09,92780.21,2811.38,1355.2,103138.44,18561.69,27178.4,1,K,Москва
2023,5819.05,2055.1,2676.26,579.14,411.41,80.81,206.97,20497.84,19050.09,2364.95,1681.85,14.77,1.82,8188.29,1332.24,418.53,6,J,Краснодарский край
2023,1913108.38,1230722.71,1017726.54,233966.71,90314.48,363126.19,151619.1,2596421.77,2183868.76,489289.03,378827.97,91.45,2572.73,1475918.83,484970.14,72188.86,3,M,Ростовская обл.
2023,108187.29,81069.07,42547.2,11549.87,15653.51,1352.97,14718.73,154577.41,108722.54,44646.0,27498.4,436.7,25.78,54467.83,18779.66,4625.61,0,H,Ростовская обл.
2023,48941.52,29757.49,26811.18,2992.73,1205.29,1859.41,2713.04,24112.13,16557.51,8475.3,6932.4,31.69,72.19,9762.28,4143.39,750.4,6,M,Москва
2023,2595472.67,1852251.45,1542525.77,119254.58,123617.98,601664.76,112251.17,3511527.83,2975483.56,606404.28,572412.75,35511.0,4754.27,1564977.42,546785.73,198292.63,1,O,Башкортостан
2023,33845.36,28830.85,10493.47,6726.28,2089.0,1727.6,4394.96,76710.91,57940.38,17134.29,13942.37,217.06,70.31,24630.69,10866.72,2965.95,4,M,Ростовская обл.
2023,6712.7,4722.76,2145.17,1068.47,585.09,2910.84,494.5,5871.68,3449.04,2386.03,2092.73,116.85,8.09,2223.13,852.46,536.98,27,M,Башкортостан
2023,3756.99,2206.84,1514.65,499.16,460.56,1757.74,244.91,3850.71,3691.77,130.4,118.84,4.59,0.68,1660.67,410.99,339.22,1,C,Краснодарский край
2023,688759.6,486789.99,314703.57,82611.79,27672.06,25816.25,24312.1,1527286.35,1125000.58,440869.71,409294.06,2854.91,164.52,648589.9,227888.1,76166.94,4,F,Москва
2023,8108.75,4636.04,2895.24,1356.3,673.73,40.71,0.0,5781.22,5373.98,301.15,302.48,65.92,0.0,3168.31,698.23,515.14,8,Q,Москва
2023,23137148.3,12808388.81,13471935.96,1809447.75,302148.86,3390039.61,1462315.11,58576874.25,53178634.29,4254792.47,3063858.02,235215.39,28830.02,33631661.61,7696249.97,4672249.21,9,K,Самарская обл.
2023,858.67,427.01,404.34,109.49,185.32,61.79,65.89,981.73,667.48,410.89,285.07,21.89,1.49,328.28,131.37,40.24,9,J,Башкортостан
2023,8442441.73,6623196.88,3585789.06,1171647.29,326203.5,107587.8,572585.93,10370730.48,9160663.13,1697354.51,1483514.8,4853.71,51099.11,4471100.38,1438060.83,101795.91,1,G,Нижегородская обл.
2023,384488.0,164267.0,95234.16,21573.5,40219.36,56721.3,30584.18,327004.32,233760.92,80807.42,69897.77,10649.98,69.78,159390.03,64128.38,14924.68,19,C,Санкт-Петербург
2023,123266.37,96129.91,32308.37,21860.17,202.66,468.48,5552.95,222153.97,131810.6,96685.21,84414.02,13.05,152.59,126990.93,31881.42,8243.59,17,G,Ростовская обл.
2023,21718.1,13573.37,9853.96,2888.02,399.0,5321.11,498.38,110839.38,81748.5,29746.78,29946.49,3.86,11.18,54516.24,22299.23,5999.75,11,H,Санкт-Петербург
2023,569245.34,193602.66,93406.63,40377.35,30404.09,10195.68,18579.31,1255212.46,1028977.68,250808.78,195973.05,3763.61,404.74,563705.05,284798.6,65000.63,0,F,Москва
2023,126161.08,76346.05,68318.31,14238.71,21253.66,2061.63,7256.27,122170.41,89639.65,33369.72,27734.86,3315.71,449.49,59454.75,23548.01,6262.5,0,F,Свердловская обл.
2023,2498234.2,587075.1,1001845.72,103893.83,149734.06,57915.2,85829.28,6575788.24,4927206.34,2039723.81,1351018.02,11065.94,592.46,3204887.18,1162095.83,397662.21,11,H,Москва
2023,239225.82,154019.85,193574.63,57152.11,50857.71,92596.38,8240.41,304620.94,272439.75,37445.35,38802.31,1888.09,10.29,99680.67,50671.14,7843.86,17,J,Свердловская обл.
2023,250923.73,171326.89,174881.28,47070.44,13273.97,35574.74,31196.17,744260.81,588449.36,153500.94,113531.54,708.33,1044.05,326938.8,143841.75,43336.23,5,G,Краснодарский край
2023,81129.75,37412.71,32307.99,8897.72,4375.98,15735.79,8156.53,181161.33,126028.53,64573.03,47978.67,631.98,103.59,102522.11,27983.63,7465.24,1,J,Башкортостан
2023,123870.26,70424.23,50444.87,13306.23,1263.93,7534.66,6877.02,42421.87,36067.2,6849.49,5057.59,1003.53,3.66,16937.54,8451.64,2290.77,1,O,Краснодарский край
2023,409804.77,345516.08,221077.29,90032.02,53202.76,20159.65,60459.31,370051.09,295954.85,76343.9,53640.18,594.4,525.12,160211.64,66870.19,25588.37,10,H,Самарская обл.
2023,2093.76,992.73,1307.3,219.83,47.51,67.14,36.34,5008.58,2643.73,2443.49,1692.04,10.02,0.4,1982.14,661.17,127.78,8,N,Санкт-Петербург
2023,6982.62,2731.35,1560.17,497.37,1284.09,548.98,449.34,11237.46,9246.58,1938.29,1390.05,31.56,12.93,2119.54,2188.97,498.65,0,O,Самарская обл.
2023,1255156.07,969293.66,258103.95,150933.42,242711.62,120883.55,157836.47,1122302.02,919370.59,203449.2,125345.97,30056.91,897.06,473677.69,173478.71,53454.48,0,C,Краснодарский край
2023,188439.44,159116.02,65078.66,27610.86,43268.1,22591.49,24154.8,204789.36,160147.76,38634.16,26493.83,8328.36,386.11,92191.91,29631.67,8133.13,6,C,Краснодарский край
2023,142320.42,78355.13,69726.83,0.0,8362.17,5076.04,7762.35,81856.09,71146.86,-2390.75,-13810.6,374.75,153.39,30184.49,10329.42,5565.93,6,H,Ростовская обл.
2023,145117.03,101831.44,69601.73,20045.32,13123.15,51705.25,0.0,207131.5,147635.18,49154.55,42679.85,1472.29,0.0,63079.06,32789.11,7372.27,10,J,Москва
2023,494534.21,371504.67,271189.0,52353.15,59637.04,11040.3,22846.19,2228226.34,1812996.32,260147.33,231819.5,5727.01,2499.86,739636.01,445251.16,86660.16,16,G,Москва
2023,47135.75,20675.03,13011.18,6355.79,529.54,19068.74,1291.05,105161.62,65547.67,-22962.87,-50962.05,738.78,1.8,52204.2,20448.36,3764.96,7,G,Москва
2023,40363.99,19261.86,5734.22,3496.94,2966.55,72.5,795.61,180034.14,147755.65,30709.79,30712.75,175.27,71.97,111126.52,30186.27,12933.85,0,J,Краснодарский край
2023,248344.79,182441.83,129874.81,15486.2,693.38,19552.49,19582.32,575947.56,561725.09,17191.98,9755.23,987.04,512.35,321518.88,103660.3,23124.94,9,C,Свердловская обл.
2023,12698.93,10194.09,4071.49,1794.26,699.24,617.96,763.15,31666.44,21549.47,9687.42,6126.46,10.93,36.36,9042.84,6763.47,1874.68,33,Q,Башкортостан
2023,449012.5,284867.96,79826.1,27435.72,6043.08,32126.55,14392.46,1797388.53,1265397.09,320285.72,218932.32,3555.46,243.01,908512.91,256130.89,160891.62,21,G,Свердловская обл.
2023,2106.09,880.4,921.22,191.82,34.04,213.69,32.11,3794.16,2690.05,1402.82,1015.12,2.7,0.58,1341.93,357.52,184.03,17,O,Ростовская обл.
2023,2711118.03,2299188.5,1396716.72,467369.36,98512.31,186082.31,131212.9,3683072.95,2920676.2,962476.03,716016.41,38312.2,8324.15,1332437.43,792068.75,266069.66,1,C,Москва
2023,326635.62,153634.49,132402.78,39426.78,14800.61,21004.57,25701.51,816620.11,550154.0,284666.93,206771.44,516.39,1744.67,305254.59,100861.64,68128.23,13,G,Москва
